ISIN,Description,Trade Date,Quantity,Nominal Value,Weighted Average Price,Weighted Average Yield
INE2VA015010,AMPLIO RED SERIES 49 SERIES A49 PTC 08MAY2026,02-Jul-2026,75,7500000.00,101.83,12.50
