EURINR26703105PE              ,OPTCUR,EURINR    ,03072026,00105.0000,PE,00,N,P,000000000.4650000,000000000.0000000,000000000.0000000,000000000.0000000,000000000.4650000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703106.25CE           ,OPTCUR,EURINR    ,03072026,00106.2500,CE,00,N,P,000000003.4925000,000000000.0000000,000000000.0000000,000000000.0000000,000000003.4925000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703106.25PE           ,OPTCUR,EURINR    ,03072026,00106.2500,PE,00,N,P,000000000.7525000,000000000.0000000,000000000.0000000,000000000.0000000,000000000.7525000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703106.5CE            ,OPTCUR,EURINR    ,03072026,00106.5000,CE,00,N,P,000000003.3150000,000000000.0000000,000000000.0000000,000000000.0000000,000000003.3150000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703106.5PE            ,OPTCUR,EURINR    ,03072026,00106.5000,PE,00,N,P,000000000.8250000,000000000.0000000,000000000.0000000,000000000.0000000,000000000.8250000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703106.75CE           ,OPTCUR,EURINR    ,03072026,00106.7500,CE,00,N,P,000000003.1450000,000000000.0000000,000000000.0000000,000000000.0000000,000000003.1450000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703106.75PE           ,OPTCUR,EURINR    ,03072026,00106.7500,PE,00,N,P,000000000.9000000,000000000.0000000,000000000.0000000,000000000.0000000,000000000.9000000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703106CE              ,OPTCUR,EURINR    ,03072026,00106.0000,CE,00,N,P,000000003.6775000,000000000.0000000,000000000.0000000,000000000.0000000,000000003.6775000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703106PE              ,OPTCUR,EURINR    ,03072026,00106.0000,PE,00,N,P,000000000.6925000,000000000.0000000,000000000.0000000,000000000.0000000,000000000.6925000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703107.25CE           ,OPTCUR,EURINR    ,03072026,00107.2500,CE,00,N,P,000000002.8175000,000000000.0000000,000000000.0000000,000000000.0000000,000000002.8175000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703107.25PE           ,OPTCUR,EURINR    ,03072026,00107.2500,PE,00,N,P,000000001.0675000,000000000.0000000,000000000.0000000,000000000.0000000,000000001.0675000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703107.5CE            ,OPTCUR,EURINR    ,03072026,00107.5000,CE,00,N,P,000000002.6625000,000000000.0000000,000000000.0000000,000000000.0000000,000000002.6625000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703107.5PE            ,OPTCUR,EURINR    ,03072026,00107.5000,PE,00,N,P,000000001.1575000,000000000.0000000,000000000.0000000,000000000.0000000,000000001.1575000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703107.75CE           ,OPTCUR,EURINR    ,03072026,00107.7500,CE,00,N,P,000000002.5100000,000000000.0000000,000000000.0000000,000000000.0000000,000000002.5100000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703107.75PE           ,OPTCUR,EURINR    ,03072026,00107.7500,PE,00,N,P,000000001.2550000,000000000.0000000,000000000.0000000,000000000.0000000,000000001.2550000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703107CE              ,OPTCUR,EURINR    ,03072026,00107.0000,CE,00,N,P,000000002.9800000,000000000.0000000,000000000.0000000,000000000.0000000,000000002.9800000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703107PE              ,OPTCUR,EURINR    ,03072026,00107.0000,PE,00,N,P,000000000.9800000,000000000.0000000,000000000.0000000,000000000.0000000,000000000.9800000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703108.25CE           ,OPTCUR,EURINR    ,03072026,00108.2500,CE,00,N,P,000000002.2250000,000000000.0000000,000000000.0000000,000000000.0000000,000000002.2250000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703108.25PE           ,OPTCUR,EURINR    ,03072026,00108.2500,PE,00,N,P,000000001.4625000,000000000.0000000,000000000.0000000,000000000.0000000,000000001.4625000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703108.5CE            ,OPTCUR,EURINR    ,03072026,00108.5000,CE,00,N,P,000000002.0900000,000000000.0000000,000000000.0000000,000000000.0000000,000000002.0900000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
EURINR26703108.5PE            ,OPTCUR,EURINR    ,03072026,00108.5000,PE,00,N,P,000000001.5725000,000000000.0000000,000000000.0000000,000000000.0000000,000000001.5725000,    ,             0,              0.00,000000000, 000000000,000.00,000.00,02/JUL/2026,      0,000000000.0000000,000000000.0000000,000000000.0000000
